can_transact,can_select,chance_of_playing_next_round,chance_of_playing_this_round,code,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,id,in_dreamteam,news,news_added,now_cost,photo,points_per_game,removed,second_name,selected_by_percent,special,squad_number,status,team,team_code,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,region,team_join_date,birth_date,has_temporary_code,opta_code,minutes,goals_scored,assists,clean_sheets,goals_conceded,own_goals,penalties_saved,penalties_missed,yellow_cards,red_cards,saves,bonus,bps,influence,creativity,threat,ict_index,clearances_blocks_interceptions,recoveries,tackles,defensive_contribution,starts,expected_goals,expected_assists,expected_goal_involvements,expected_goals_conceded,influence_rank,influence_rank_type,creativity_rank,creativity_rank_type,threat_rank,threat_rank_type,ict_index_rank,ict_index_rank_type,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,direct_freekicks_order,direct_freekicks_text,penalties_order,penalties_text,expected_goals_per_90,saves_per_90,expected_assists_per_90,expected_goal_involvements_per_90,expected_goals_conceded_per_90,goals_conceded_per_90,now_cost_rank,now_cost_rank_type,form_rank,form_rank_type,points_per_game_rank,points_per_game_rank_type,selected_rank,selected_rank_type,starts_per_90,clean_sheets_per_90,defensive_contribution_per_90,id_team,name,short_name,position,price,team_name,avg_mins_per_start,total_attacking_involvement,minutes_per_90,xg_per_90,goals_per_90,xa_per_90,assists_per_90,games_played,start_rate,estimated_shots_per_90,goal_efficiency,assist_efficiency,offensive_threat,points_per_start
True,True,50.0,0.0,166989,0,0,-1,1,0,3,0.5,0.0,0,Youri,1.0,48,False,Calf injury - 50% chance of playing,2025-09-14T22:00:07.795199Z,59,166989.jpg,2.0,False,Tielemans,1.0,False,,d,2,7,8,46406,79,186727,19968,0.2,1.4,Tielemans,21.0,2023-06-14,1997-05-07,False,p166989,315,0,0,1,4,0,0,0,0,0,0,0,46,34.2,74.2,29.0,13.8,4,12,5,21,4,0.13,0.37,0.50,6.48,227,101,57,44,148,90,132,71,3.0,,,,4.0,,0.04,0.0,0.11,0.15,1.85,1.14,98,65,276,132,251,116,184,61,1.14,0.29,6.0,2,Aston Villa,AVL,MID,5.9,Aston Villa,78.75,0.5,3.5,0.037142857142857144,0.0,0.10571428571428572,0.0,3.5,100.0,0.22285714285714286,-0.037142857142857144,-0.10571428571428572,0.14285714285714285,2.0
True,True,,,195546,0,0,-2,2,0,3,1.3,1.8,1,Emiliano,1.3,50,False,,,53,195546.jpg,1.2,False,Buendía Stati,0.1,False,,a,2,7,5,3866,445,13987,810,0.2,0.9,Buendía,10.0,2021-06-10,1996-12-25,False,p195546,230,0,0,1,2,0,0,0,1,0,0,0,14,23.4,63.0,46.0,13.3,6,11,8,25,2,0.43,0.44,0.87,3.13,279,126,72,53,84,51,139,74,,,,,,,0.17,0.0,0.17,0.34,1.22,0.78,215,134,239,112,307,151,496,169,0.78,0.39,9.78,2,Aston Villa,AVL,MID,5.3,Aston Villa,115.0,0.87,2.5555555555555554,0.1682608695652174,0.0,0.1721739130434783,0.0,2.5555555555555554,50.0,1.0095652173913043,-0.1682608695652174,-0.1721739130434783,0.3404347826086957,2.5
True,True,,,122806,-1,1,-1,1,0,3,2.3,2.8,2,John,2.3,54,False,,,54,122806.jpg,2.4,False,McGinn,0.6,False,,a,2,7,12,28070,1363,44366,4707,0.4,2.2,McGinn,243.0,2018-08-08,1994-10-18,False,p122806,409,0,0,2,4,0,0,0,0,0,0,0,69,52.8,97.1,24.0,17.4,7,20,3,30,5,0.11,0.44,0.55,7.34,161,61,34,28,173,100,89,49,6.0,,6.0,,,,0.02,0.0,0.1,0.12,1.62,0.88,172,106,170,73,203,90,226,78,1.1,0.44,6.6,2,Aston Villa,AVL,MID,5.4,Aston Villa,81.8,0.55,4.544444444444444,0.024205378973105134,0.0,0.09682151589242054,0.0,4.544444444444444,125.0,0.1452322738386308,-0.024205378973105134,-0.09682151589242054,0.12102689486552567,2.4
True,True,100.0,100.0,226944,0,0,-1,1,0,3,2.0,2.5,6,Boubacar,2.0,58,False,,2025-08-23T22:30:05.846310Z,49,226944.jpg,3.0,False,Kamara,0.1,False,,a,2,7,9,5893,1536,17302,565,0.4,1.8,Kamara,73.0,2022-06-11,1999-11-23,False,p226944,186,0,1,1,2,0,0,0,1,0,0,1,46,53.6,32.0,19.0,10.4,7,8,5,20,3,0.05,0.11,0.16,3.31,157,59,150,101,200,118,179,92,,,,,,,0.02,0.0,0.05,0.07,1.6,0.97,334,206,186,82,156,63,450,148,1.45,0.48,9.68,2,Aston Villa,AVL,MID,4.9,Aston Villa,62.0,1.16,2.066666666666667,0.024193548387096774,0.0,0.0532258064516129,0.48387096774193544,2.066666666666667,75.0,0.14516129032258063,-0.024193548387096774,0.43064516129032254,0.07741935483870968,3.0
True,True,,,444180,0,0,0,0,2,3,5.3,5.8,10,Jaidon,6.3,200,True,,,55,444180.jpg,6.8,False,Anthony,2.5,False,,a,3,90,34,296824,126031,64419,21531,1.1,6.2,Anthony,241.0,2025-07-01,1999-12-01,False,p444180,442,3,1,2,7,0,0,0,1,0,0,5,112,168.0,61.8,151.0,38.1,10,22,6,38,5,2.06,0.53,2.59,9.33,5,3,74,55,4,2,6,5,3.0,,1.0,,,,0.42,0.0,0.11,0.53,1.9,1.43,156,96,20,7,10,2,115,42,1.02,0.41,7.74,3,Burnley,BUR,MID,5.5,Burnley,88.4,6.59,4.911111111111111,0.41945701357466064,0.6108597285067873,0.1079185520361991,0.20361990950226244,4.911111111111111,125.0,2.5167420814479637,0.19140271493212663,0.09570135746606334,0.5273755656108597,6.8
True,True,,,172567,0,0,0,0,1,3,2.0,2.5,4,Josh,3.0,205,False,,,50,172567.jpg,5.4,False,Cullen,2.0,False,,a,3,90,27,286803,11557,108277,17346,0.6,5.4,Cullen,104.0,2022-07-12,1996-04-07,False,p172567,422,1,1,2,7,1,0,0,0,0,0,3,104,140.6,87.2,21.0,24.9,27,20,7,54,5,0.08,0.56,0.64,9.03,18,7,42,35,185,109,38,24,1.0,,,,,,0.02,0.0,0.12,0.14,1.93,1.49,252,153,122,46,36,11,129,45,1.07,0.43,11.52,3,Burnley,BUR,MID,5.0,Burnley,84.4,2.64,4.688888888888889,0.017061611374407582,0.21327014218009477,0.11943127962085309,0.21327014218009477,4.688888888888889,125.0,0.1023696682464455,0.19620853080568718,0.09383886255924168,0.13649289099526069,5.4
True,True,,,465527,0,0,0,0,0,3,0.3,0.8,1,Hannibal,1.3,207,False,,,50,465527.jpg,2.2,False,Mejbri,0.1,False,,a,3,90,11,7260,440,9717,1305,0.3,2.2,Hannibal,218.0,2024-08-28,2003-01-21,False,p465527,244,0,0,1,5,0,0,0,0,0,0,0,29,14.0,40.7,13.0,6.7,3,11,6,20,3,0.16,0.21,0.37,6.03,313,145,118,80,232,130,257,131,,,3.0,,,,0.06,0.0,0.08,0.14,2.22,1.84,280,169,236,109,219,99,406,136,1.11,0.37,7.38,3,Burnley,BUR,MID,5.0,Burnley,81.33333333333333,0.37,2.7111111111111112,0.05901639344262295,0.0,0.07745901639344262,0.0,2.7111111111111112,75.0,0.35409836065573774,-0.05901639344262295,-0.07745901639344262,0.13647540983606557,3.6666666666666665
True,True,,,167887,0,0,-1,1,0,3,0.3,0.8,2,Josh,1.3,209,False,,,49,167887.jpg,1.4,False,Laurent,0.0,False,,a,3,90,7,683,78,1613,111,0.3,1.4,Laurent,241.0,2024-08-30,1995-05-06,False,p167887,277,0,0,0,5,0,0,0,1,0,0,0,31,43.4,18.3,25.0,8.8,15,8,2,25,3,0.12,0.14,0.26,6.25,188,77,224,139,164,95,207,105,,,,,,,0.04,0.0,0.05,0.09,2.03,1.62,316,195,230,105,294,143,630,260,0.97,0.0,8.12,3,Burnley,BUR,MID,4.9,Burnley,92.33333333333333,0.26,3.077777777777778,0.03898916967509025,0.0,0.04548736462093863,0.0,3.077777777777778,75.0,0.2339350180505415,-0.03898916967509025,-0.04548736462093863,0.08447653429602889,2.3333333333333335
True,True,,,469272,0,0,-1,1,0,3,1.7,2.2,2,Loum,2.7,210,False,,,49,469272.jpg,2.0,False,Tchaouna,0.0,False,,a,3,90,10,1478,278,1611,228,0.6,2.0,Tchaouna,73.0,2025-07-02,2003-09-08,False,p469272,190,0,1,1,2,0,0,0,1,0,0,0,31,13.2,26.2,28.0,6.8,3,5,3,11,2,0.29,0.15,0.44,3.56,319,149,176,115,153,91,252,127,,,,,,,0.14,0.0,0.07,0.21,1.69,0.95,352,219,142,56,239,108,610,248,0.95,0.47,5.21,3,Burnley,BUR,MID,4.9,Burnley,95.0,1.44,2.111111111111111,0.13736842105263156,0.0,0.07105263157894737,0.47368421052631576,2.111111111111111,50.0,0.8242105263157893,-0.13736842105263156,0.4026315789473684,0.20842105263157892,5.0
True,True,,,437730,1,-1,7,-7,2,3,7.2,6.2,5,Antoine,6.7,82,True,,,77,437730.jpg,8.2,False,Semenyo,48.0,False,,a,4,91,41,4928949,456720,450360,36228,0.9,5.3,Semenyo,81.0,2023-01-27,2000-01-07,False,p437730,450,3,2,3,5,0,0,0,1,0,0,6,105,170.2,99.3,140.0,41.0,5,28,9,42,5,2.78,0.26,3.04,3.62,4,2,32,27,7,4,4,3,,,,,3.0,,0.56,0.0,0.05,0.61,0.72,1.0,21,14,13,4,3,1,3,2,1.0,0.6,8.4,4,Bournemouth,BOU,MID,7.7,Bournemouth,90.0,8.04,5.0,0.5559999999999999,0.6,0.052000000000000005,0.4,5.0,125.0,3.3359999999999994,0.04400000000000004,0.34800000000000003,0.608,8.2
True,True,,,201658,0,0,0,0,1,3,3.2,2.2,3,Marcus,2.7,84,False,,,55,201658.jpg,4.6,False,Tavernier,1.6,False,,a,4,91,23,228288,10348,107144,14832,0.5,4.2,Tavernier,241.0,2022-08-01,1999-03-22,False,p201658,406,1,0,3,5,0,0,0,0,0,0,3,69,85.0,63.9,93.0,24.3,13,24,7,44,5,0.92,0.46,1.38,3.5,89,28,71,52,26,13,43,28,1.0,,1.0,,,,0.2,0.0,0.1,0.3,0.78,1.11,144,89,156,66,67,26,143,50,1.11,0.67,9.75,4,Bournemouth,BOU,MID,5.5,Bournemouth,81.2,2.38,4.511111111111111,0.2039408866995074,0.22167487684729065,0.1019704433497537,0.0,4.511111111111111,125.0,1.2236453201970445,0.017733990147783235,-0.1019704433497537,0.30591133004926113,4.6
True,True,,,200785,0,0,0,0,0,3,3.2,2.2,3,Tyler,2.7,85,False,,,50,200785.jpg,2.8,False,Adams,0.4,False,,a,4,91,14,28036,3045,23433,2690,0.5,2.8,Adams,229.0,2023-08-20,1999-02-14,False,p200785,447,0,0,3,4,0,0,0,3,0,0,0,76,80.6,26.1,45.0,15.2,23,25,14,62,5,0.1,0.14,0.24,3.46,105,34,177,116,86,53,110,61,,,4.0,,,,0.02,0.0,0.03,0.05,0.7,0.81,257,155,145,59,177,74,272,95,1.01,0.6,12.48,4,Bournemouth,BOU,MID,5.0,Bournemouth,89.4,0.24000000000000002,4.966666666666667,0.020134228187919465,0.0,0.02818791946308725,0.0,4.966666666666667,125.0,0.1208053691275168,-0.020134228187919465,-0.02818791946308725,0.04832214765100672,2.8
True,True,,,111317,0,0,0,0,0,3,3.2,2.2,3,David,2.7,86,False,,,50,111317.jpg,3.0,False,Brooks,0.4,False,,a,4,91,15,49725,3488,27376,3151,0.5,3.0,Brooks,244.0,2018-07-01,1997-07-08,False,p111317,340,0,1,3,3,0,0,0,2,0,0,1,66,57.8,107.3,82.0,24.3,4,18,6,28,5,0.79,1.24,2.03,3.03,144,54,24,21,34,19,42,27,5.0,,,,,,0.21,0.0,0.33,0.54,0.8,0.79,248,151,144,58,160,66,271,94,1.32,0.79,7.41,4,Bournemouth,BOU,MID,5.0,Bournemouth,68.0,3.0300000000000002,3.7777777777777777,0.20911764705882355,0.0,0.32823529411764707,0.2647058823529412,3.7777777777777777,125.0,1.2547058823529413,-0.20911764705882355,-0.06352941176470589,0.5373529411764706,3.0
True,True,,,503139,0,0,0,0,0,3,5.5,4.5,3,Alex,5.0,90,False,,,50,503139.jpg,3.8,False,Scott,0.3,False,,a,4,91,19,28490,7842,9885,2686,1.0,3.8,Scott,241.0,2023-08-10,2003-08-21,False,p503139,328,1,0,3,3,0,0,0,1,0,0,2,78,76.8,67.7,22.0,16.6,9,14,13,36,5,0.22,0.2,0.42,2.94,109,36,67,49,179,105,97,52,,,5.0,,,,0.06,0.0,0.05,0.11,0.81,0.82,293,179,43,16,103,39,316,105,1.37,0.82,9.88,4,Bournemouth,BOU,MID,5.0,Bournemouth,65.6,1.42,3.6444444444444444,0.060365853658536583,0.27439024390243905,0.05487804878048781,0.0,3.6444444444444444,125.0,0.3621951219512195,0.21402439024390246,-0.05487804878048781,0.1152439024390244,3.8
True,True,100.0,100.0,533463,0,0,0,0,1,3,1.3,1.3,1,Dango,1.3,83,False,,2025-08-14T16:00:05.815568Z,60,533463.jpg,4.2,False,Ouattara,0.7,False,,a,5,94,17,163242,2452,101693,17033,0.2,2.8,O.Dango,35.0,2025-08-16,2002-02-11,False,p533463,215,1,0,1,3,0,0,0,0,0,0,3,39,58.6,5.1,90.0,15.1,9,10,4,23,2,0.97,0.02,0.99,3.13,142,52,315,170,28,14,111,62,,,,,,,0.41,0.0,0.01,0.42,1.31,1.26,93,62,250,119,78,27,201,69,0.84,0.42,9.63,5,Brentford,BRE,MID,6.0,Brentford,107.5,1.99,2.388888888888889,0.40604651162790695,0.4186046511627907,0.008372093023255815,0.0,2.388888888888889,50.0,2.4362790697674415,0.012558139534883772,-0.008372093023255815,0.41441860465116276,8.5
True,True,100.0,100.0,513418,0,0,0,0,0,3,3.0,3.0,2,Kevin,3.0,120,False,,2025-08-09T14:00:04.851048Z,70,513418.jpg,2.6,False,Schade,0.4,False,,a,5,94,13,36985,4364,27818,4531,0.4,1.9,Schade,80.0,2023-07-01,2001-11-27,False,p513418,392,1,0,1,6,0,0,1,0,0,0,0,36,69.0,31.8,100.0,20.1,6,14,10,30,4,1.72,0.29,2.01,4.99,123,41,154,103,21,10,67,40,,,,,,,0.39,0.0,0.07,0.46,1.15,1.38,40,24,134,54,194,85,262,89,0.92,0.23,6.89,5,Brentford,BRE,MID,7.0,Brentford,98.0,3.01,4.355555555555555,0.3948979591836735,0.2295918367346939,0.06658163265306123,0.0,4.355555555555555,100.0,2.369387755102041,-0.16530612244897958,-0.06658163265306123,0.4614795918367347,3.25
True,True,,,440089,0,0,-1,1,0,3,3.3,3.3,8,Mikkel,3.3,121,False,,,59,440089.jpg,5.0,False,Damsgaard,0.7,False,,a,5,94,15,27499,2986,67701,3258,0.6,2.5,Damsgaard,58.0,2022-08-10,2000-07-03,False,p440089,266,1,0,1,5,0,0,0,0,0,0,1,56,81.6,89.7,40.0,21.2,6,8,6,20,3,0.25,0.55,0.80,3.74,100,32,41,34,105,65,58,36,2.0,,3.0,,,,0.08,0.0,0.19,0.27,1.27,1.69,108,74,109,43,55,19,211,71,1.02,0.34,6.77,5,Brentford,BRE,MID,5.9,Brentford,88.66666666666667,1.8,2.9555555555555557,0.08458646616541353,0.3383458646616541,0.18609022556390978,0.0,2.9555555555555557,75.0,0.5075187969924811,0.2537593984962406,-0.18609022556390978,0.2706766917293233,5.0
True,True,,,56979,0,0,0,0,0,3,3.7,3.7,2,Jordan,3.7,124,False,,,50,56979.jpg,3.0,False,Henderson,0.3,False,,a,5,94,15,20407,3202,17737,2699,0.7,3.0,Henderson,241.0,2025-07-15,1990-06-17,False,p56979,322,0,1,2,5,0,0,0,0,0,0,1,50,48.8,32.2,5.0,8.6,9,15,5,29,4,0.03,0.05,0.08,3.62,172,68,147,99,295,159,213,106,,,,,,,0.01,0.0,0.01,0.02,1.01,1.4,240,149,85,31,159,65,294,96,1.12,0.56,8.11,5,Brentford,BRE,MID,5.0,Brentford,80.5,1.08,3.577777777777778,0.008385093167701863,0.0,0.013975155279503106,0.2795031055900621,3.577777777777778,100.0,0.050310559006211175,-0.008385093167701863,0.265527950310559,0.022360248447204967,3.75
True,True,,,508395,0,0,0,0,0,3,2.3,2.3,2,Yehor,2.3,129,False,,,50,508395.jpg,2.8,False,Yarmoliuk,0.1,False,,a,5,94,14,4972,289,4029,453,0.5,2.8,Yarmoliuk,225.0,2022-10-28,2004-03-01,False,p508395,438,0,0,1,10,0,0,0,1,0,0,0,62,65.0,44.2,17.0,12.6,12,27,11,50,5,0.12,0.15,0.27,6.61,128,42,109,76,211,121,150,79,,,,,,,0.02,0.0,0.03,0.05,1.36,2.05,295,181,169,72,179,75,530,189,1.03,0.21,10.27,5,Brentford,BRE,MID,5.0,Brentford,87.6,0.27,4.866666666666666,0.024657534246575345,0.0,0.03082191780821918,0.0,4.866666666666666,125.0,0.14794520547945206,-0.024657534246575345,-0.03082191780821918,0.05547945205479453,2.8
True,True,,,451340,0,0,-1,1,0,3,4.2,4.7,2,Mitoma,4.7,157,False,,,64,451340.jpg,3.6,False,Kaoru,4.7,False,,a,6,36,18,131424,11447,377090,32901,0.7,2.8,Mitoma,108.0,2021-08-09,1997-05-20,False,p451340,442,1,1,1,7,0,0,0,1,0,0,0,60,86.2,94.3,84.0,26.1,5,11,3,19,5,0.76,0.27,1.03,6.61,87,27,35,29,31,16,30,18,,,,,,,0.15,0.0,0.05,0.2,1.35,1.43,69,48,59,22,117,48,77,23,1.02,0.2,3.87,6,Brighton,BHA,MID,6.4,Brighton,88.4,3.0300000000000002,4.911111111111111,0.15475113122171946,0.20361990950226244,0.05497737556561086,0.20361990950226244,4.911111111111111,125.0,0.9285067873303168,0.04886877828054298,0.14864253393665158,0.20972850678733032,3.6
True,True,100.0,100.0,463067,0,0,-2,2,0,3,1.8,2.3,5,Georginio,2.3,158,False,,2025-08-25T07:30:07.559102Z,58,463067.jpg,3.2,False,Rutter,0.5,False,,a,6,36,13,30488,1851,126069,8219,0.4,2.2,Georginio,73.0,2024-08-19,2002-04-20,False,p463067,237,0,2,1,3,0,0,0,1,0,0,0,46,46.0,47.3,46.0,13.9,7,4,3,14,3,0.14,0.09,0.23,3.05,179,73,97,68,85,52,131,70,,,,,,,0.05,0.0,0.03,0.08,1.16,1.14,117,79,174,77,145,59,236,84,1.14,0.38,5.32,6,Brighton,BHA,MID,5.8,Brighton,79.0,2.23,2.6333333333333333,0.05316455696202532,0.0,0.03417721518987342,0.759493670886076,2.6333333333333333,75.0,0.31898734177215193,-0.05316455696202532,0.7253164556962026,0.08734177215189874,4.333333333333333
True,True,,,592031,0,0,-1,1,0,3,5.8,6.3,9,Yankuba,6.3,160,False,,,59,592031.jpg,4.8,False,Minteh,1.2,False,,a,6,36,24,84645,40090,88071,10215,1.1,4.1,Minteh,78.0,2024-07-01,2004-07-22,False,p592031,413,1,1,1,6,0,0,0,0,0,0,3,99,98.2,86.3,146.0,33.1,5,23,8,36,5,1.25,0.75,2.00,6.49,68,22,43,36,6,3,15,10,,,,,,,0.27,0.0,0.16,0.43,1.41,1.31,113,76,21,8,63,25,174,58,1.09,0.22,7.85,6,Brighton,BHA,MID,5.9,Brighton,82.6,4.0,4.588888888888889,0.27239709443099275,0.21791767554479421,0.16343825665859565,0.21791767554479421,4.588888888888889,125.0,1.6343825665859564,-0.05447941888619853,0.05447941888619856,0.4358353510895884,4.8
True,True,,,509416,0,0,-1,1,0,3,3.2,3.7,8,Yasin,3.7,166,False,,,49,509416.jpg,3.2,False,Ayari,0.2,False,,a,6,36,16,16082,10370,14031,2226,0.8,3.3,Ayari,206.0,2023-01-30,2003-10-06,False,p509416,362,1,0,0,7,0,0,0,0,0,0,2,81,74.8,46.0,42.0,16.4,10,19,10,39,3,0.39,0.24,0.63,4.8,111,37,101,69,97,59,101,55,3.0,,5.0,,,,0.1,0.0,0.06,0.16,1.19,1.74,360,223,84,30,138,56,341,114,0.75,0.0,9.7,6,Brighton,BHA,MID,4.9,Brighton,120.66666666666667,1.63,4.022222222222222,0.09696132596685084,0.24861878453038674,0.05966850828729282,0.0,4.022222222222222,75.0,0.5817679558011051,0.1516574585635359,-0.05966850828729282,0.15662983425414365,5.333333333333333
True,True,,,247632,0,0,0,0,0,3,2.5,2.5,1,Pedro,2.0,236,False,,,70,247632.jpg,3.2,False,Lomba Neto,4.7,False,,a,7,8,16,373272,11058,331640,44278,0.3,2.3,Neto,173.0,2024-08-11,2000-03-09,False,p247632,356,1,0,2,3,0,0,0,0,0,0,0,79,71.6,123.6,64.0,25.9,4,12,3,19,5,0.53,0.91,1.44,3.22,118,38,15,12,55,32,32,20,1.0,,,,,,0.13,0.0,0.23,0.36,0.81,0.76,36,22,196,88,148,62,76,22,1.26,0.51,4.8,7,Chelsea,CHE,MID,7.0,Chelsea,71.2,2.44,3.9555555555555557,0.1339887640449438,0.25280898876404495,0.2300561797752809,0.0,3.9555555555555557,125.0,0.8039325842696629,0.11882022471910114,-0.2300561797752809,0.3640449438202247,3.2
True,True,,,448047,0,0,2,-2,1,3,6.2,6.2,1,Enzo,5.7,237,False,,,67,448047.jpg,6.0,False,Fernández,12.9,False,,a,7,8,30,1361525,54270,430415,123615,0.9,4.5,Enzo,10.0,2023-01-31,2001-01-17,False,p448047,438,2,2,2,5,0,0,0,1,0,0,1,108,131.8,105.8,84.0,32.2,7,14,7,28,5,1.93,0.46,2.39,5.63,23,10,27,23,32,17,17,12,4.0,,3.0,,4.0,,0.4,0.0,0.09,0.49,1.16,1.03,49,32,33,12,25,7,32,11,1.03,0.41,5.75,7,Chelsea,CHE,MID,6.7,Chelsea,87.6,6.390000000000001,4.866666666666666,0.39657534246575343,0.4109589041095891,0.0945205479452055,0.4109589041095891,4.866666666666666,125.0,2.3794520547945206,0.01438356164383564,0.3164383561643836,0.4910958904109589,6.0
True,True,,,624773,0,0,0,0,0,3,1.8,1.8,1,Estêvão,1.3,238,False,,,65,624773.jpg,2.2,False,Almeida de Oliveira Gonçalves,1.9,False,,a,7,8,9,199094,6078,204786,19610,0.2,1.4,Estêvão,30.0,2025-07-14,2007-04-24,False,p624773,184,0,1,1,1,0,0,0,1,0,0,0,28,37.0,37.6,62.0,13.7,2,8,3,13,3,0.99,1.04,2.03,0.8,220,97,130,87,58,35,135,73,2.0,,,,,,0.48,0.0,0.51,0.99,0.39,0.49,59,40,252,121,228,105,132,46,1.47,0.49,6.36,7,Chelsea,CHE,MID,6.5,Chelsea,61.333333333333336,3.0300000000000002,2.0444444444444443,0.4842391304347826,0.0,0.5086956521739131,0.48913043478260876,2.0444444444444443,75.0,2.9054347826086957,-0.4842391304347826,-0.019565217391304346,0.9929347826086957,3.0
True,True,,,486672,0,0,1,-1,1,3,7.2,7.2,4,Moisés,6.7,241,True,,,56,486672.jpg,6.6,False,Caicedo Corozo,11.2,False,,a,7,8,33,848399,203991,285122,51326,1.2,5.9,Caicedo,62.0,2023-08-14,2001-11-02,False,p486672,450,2,0,2,5,0,0,0,1,0,0,4,134,179.0,48.5,33.0,26.0,24,29,21,74,5,0.44,0.2,0.64,5.68,3,1,90,63,133,82,31,19,,,,,,,0.09,0.0,0.04,0.13,1.14,1.0,131,84,10,3,12,4,39,13,1.0,0.4,14.8,7,Chelsea,CHE,MID,5.6,Chelsea,90.0,2.64,5.0,0.088,0.4,0.04,0.0,5.0,125.0,0.528,0.31200000000000006,-0.04,0.128,6.6
True,True,75.0,0.0,232185,-1,1,-1,1,0,3,1.0,0.0,0,Ismaïla,2.3,267,False,Muscle injury - 75% chance of playing,2025-09-01T10:30:08.125928Z,64,232185.jpg,6.0,False,Sarr,2.5,False,,d,8,31,18,445159,3596,708130,47945,0.4,2.8,Sarr,189.0,2024-08-01,1998-02-25,False,p232185,270,2,0,2,1,0,0,0,1,0,0,1,52,83.4,20.6,57.0,16.2,6,10,3,19,3,2.0,0.05,2.05,3.66,95,30,206,130,68,42,105,57,,,,,,,0.67,0.0,0.02,0.69,1.22,0.33,64,44,177,79,24,6,112,40,1.0,0.67,6.33,8,Crystal Palace,CRY,MID,6.4,Crystal Palace,90.0,4.05,3.0,0.6666666666666666,0.6666666666666666,0.016666666666666666,0.0,3.0,75.0,4.0,0.0,-0.016666666666666666,0.6833333333333333,6.0
True,True,100.0,100.0,108413,0,0,-1,1,0,3,1.3,2.3,2,Will,2.3,270,False,,2025-08-28T17:00:07.807114Z,49,108413.jpg,2.0,False,Hughes,0.1,False,,a,8,31,10,7824,756,8409,1016,0.5,2.0,Hughes,241.0,2021-08-28,1995-04-17,False,p108413,383,0,0,3,2,0,0,0,3,0,0,0,42,50.8,73.6,14.0,13.9,19,14,5,38,5,0.15,0.51,0.66,3.81,167,64,60,46,227,127,129,69,2.0,,,,,,0.04,0.0,0.12,0.16,0.9,0.47,309,189,165,70,235,106,451,149,1.17,0.7,8.93,8,Crystal Palace,CRY,MID,4.9,Crystal Palace,76.6,0.66,4.2555555555555555,0.035248041775456915,0.0,0.11984334203655353,0.0,4.2555555555555555,125.0,0.2114882506527415,-0.035248041775456915,-0.11984334203655353,0.15509138381201043,2.0
True,True,100.0,100.0,209400,0,0,0,0,0,3,2.7,3.7,2,Daichi,3.7,271,False,,2025-08-10T22:30:04.831701Z,50,209400.jpg,3.7,False,Kamada,0.1,False,,a,8,31,11,20054,1033,9729,2390,0.7,2.2,Kamada,108.0,2024-07-01,1996-08-05,False,p209400,265,0,1,2,1,0,0,0,0,0,0,0,60,44.0,66.8,33.0,14.4,5,5,7,17,3,0.32,0.61,0.93,2.15,186,76,68,50,131,80,119,66,5.0,,,,,,0.11,0.0,0.21,0.32,0.73,0.34,260,157,87,32,108,42,445,145,1.02,0.68,5.77,8,Crystal Palace,CRY,MID,5.0,Crystal Palace,88.33333333333333,1.93,2.9444444444444446,0.10867924528301887,0.0,0.2071698113207547,0.33962264150943394,2.9444444444444446,75.0,0.6520754716981132,-0.10867924528301887,0.13245283018867923,0.3158490566037736,3.6666666666666665
True,True,100.0,100.0,496221,0,0,0,0,0,3,1.7,2.7,7,Adam,2.7,273,False,,2025-09-01T10:30:08.180122Z,50,496221.jpg,3.2,False,Wharton,0.4,False,,a,8,31,13,19671,2457,43338,1603,0.5,2.6,Wharton,241.0,2024-02-01,2004-02-06,False,p496221,300,0,1,1,2,0,0,0,0,0,0,2,71,37.2,91.4,2.0,13.0,6,17,2,25,4,0.04,0.66,0.70,3.53,217,95,39,32,334,178,144,76,3.0,,,,,,0.01,0.0,0.2,0.21,1.06,0.6,291,177,149,62,140,57,268,93,1.2,0.3,7.5,8,Crystal Palace,CRY,MID,5.0,Crystal Palace,75.0,1.7000000000000002,3.3333333333333335,0.012,0.0,0.198,0.3,3.3333333333333335,100.0,0.07200000000000001,-0.012,0.10199999999999998,0.21000000000000002,3.25
True,True,,,215413,0,0,0,0,1,3,5.0,4.0,1,Kiernan,5.0,242,False,,,50,215413.jpg,3.8,False,Dewsbury-Hall,4.9,False,,a,9,11,19,365821,52675,307311,51166,1.0,3.8,Dewsbury-Hall,241.0,2025-08-06,1998-09-06,False,p215413,450,1,1,2,5,0,0,0,4,0,0,3,94,92.6,183.6,45.0,32.2,4,16,8,28,5,0.31,1.33,1.64,7.05,75,24,2,2,87,54,16,11,2.0,,,,,,0.06,0.0,0.27,0.33,1.41,1.0,265,160,42,15,102,38,75,21,1.0,0.4,5.6,9,Everton,EVE,MID,5.0,Everton,90.0,3.64,5.0,0.062,0.2,0.266,0.2,5.0,125.0,0.372,0.138,-0.066,0.328,3.8
